Date,High,Low,Open,Close,Currency
1996-05-16,392.7,392.7,392.5,392.7,USD
1996-05-17,392.55,392.55,392.6,392.55,USD
1996-05-20,390.85,390.85,392.05,390.85,USD
1996-05-21,391.45,391.45,390.95,391.45,USD
1996-05-22,391.75,391.75,391.35,391.75,USD
1996-05-23,391.55,391.55,391.75,391.55,USD
1996-05-24,390.9,390.9,391.65,390.9,USD
1996-05-27,391.15,391.15,390.85,391.15,USD
1996-05-28,391.5,391.5,391.2,391.5,USD
1996-05-29,391.25,391.25,391.95,391.25,USD
1996-05-30,391.05,391.05,391.25,391.05,USD
1996-05-31,391.0,391.0,391.1,391.0,USD
1996-06-03,390.55,390.55,391.25,390.55,USD
1996-06-04,388.25,388.25,390.45,388.25,USD
1996-06-05,386.45,386.45,388.25,386.45,USD
1996-06-06,386.15,386.15,386.4,386.15,USD
1996-06-07,385.3,385.3,386.4,385.3,USD
1996-06-10,386.05,386.05,386.6,386.05,USD
1996-06-11,384.55,384.55,386.15,384.55,USD
1996-06-12,384.6,384.6,384.65,384.6,USD
1996-06-13,384.6,384.6,384.55,384.6,USD
1996-06-14,384.9,384.9,384.35,384.9,USD
1996-06-17,384.95,384.95,384.75,384.95,USD
1996-06-18,385.6,385.6,385.1,385.6,USD
1996-06-19,384.5,384.5,385.75,384.5,USD
1996-06-20,384.5,384.5,384.6,384.5,USD
1996-06-21,385.05,385.05,384.45,385.05,USD
1996-06-24,385.05,385.05,384.9,385.05,USD
1996-06-25,384.15,384.15,385.1,384.15,USD
1996-06-26,383.25,383.25,384.25,383.25,USD
1996-06-27,382.15,382.15,383.3,382.15,USD
1996-06-28,380.45,380.45,382.25,380.45,USD
1996-07-01,381.45,381.45,380.25,381.45,USD
1996-07-02,382.25,382.25,381.65,382.25,USD
1996-07-03,381.7,381.7,382.05,381.7,USD
1996-07-04,381.15,381.15,381.8,381.15,USD
1996-07-05,381.75,381.75,381.0,381.75,USD
1996-07-08,381.3,381.3,382.0,381.3,USD
1996-07-09,382.6,382.6,381.2,382.6,USD
1996-07-10,382.6,382.6,382.75,382.6,USD
1996-07-11,383.8,383.8,382.6,383.8,USD
1996-07-12,383.45,383.45,383.5,383.45,USD
1996-07-15,384.55,384.55,383.5,384.55,USD
1996-07-16,383.5,383.5,383.45,383.5,USD
1996-07-17,383.55,383.55,383.5,383.55,USD
1996-07-18,383.85,383.85,383.55,383.85,USD
1996-07-19,384.5,384.5,383.85,384.5,USD
1996-07-22,384.85,384.85,384.6,384.85,USD
1996-07-23,384.6,384.6,384.8,384.6,USD
1996-07-24,385.45,385.45,384.65,385.45,USD
1996-07-25,385.2,385.2,385.2,385.2,USD
1996-07-26,385.25,385.25,385.2,385.25,USD
1996-07-29,384.6,384.6,385.4,384.6,USD
1996-07-30,384.6,384.6,384.5,384.6,USD
1996-07-31,387.05,387.05,384.55,387.05,USD
1996-08-01,386.3,386.3,386.45,386.3,USD
1996-08-02,387.35,387.35,386.35,387.35,USD
1996-08-05,389.0,389.0,387.1,389.0,USD
1996-08-06,388.55,388.55,389.1,388.55,USD
1996-08-07,388.15,388.15,388.6,388.15,USD
1996-08-08,388.55,388.55,388.15,388.55,USD
1996-08-09,387.65,387.65,388.45,387.65,USD
1996-08-12,387.65,387.65,387.85,387.65,USD
1996-08-13,387.85,387.85,387.6,387.85,USD
1996-08-14,386.65,386.65,387.85,386.65,USD
1996-08-15,386.6,386.6,386.55,386.6,USD
1996-08-16,386.45,386.45,386.65,386.45,USD
1996-08-19,387.2,387.2,386.35,387.2,USD
1996-08-20,387.7,387.7,387.25,387.7,USD
1996-08-21,386.85,386.85,387.7,386.85,USD
1996-08-22,387.5,387.5,386.8,387.5,USD
1996-08-23,388.45,388.45,387.65,388.45,USD
1996-08-26,389.45,389.45,388.55,389.45,USD
1996-08-27,388.95,388.95,389.45,388.95,USD
1996-08-28,388.15,388.15,389.0,388.15,USD
1996-08-29,387.8,387.8,388.2,387.8,USD
1996-08-30,386.75,386.75,387.75,386.75,USD
1996-09-02,386.9,386.9,386.6,386.9,USD
1996-09-03,386.5,386.5,386.75,386.5,USD
1996-09-04,385.75,385.75,386.35,385.75,USD
1996-09-05,385.75,385.75,385.85,385.75,USD
1996-09-06,385.25,385.25,385.75,385.25,USD
1996-09-09,383.6,383.6,385.1,383.6,USD
1996-09-10,383.2,383.2,383.5,383.2,USD
1996-09-11,382.85,382.85,383.35,382.85,USD
1996-09-12,382.65,382.65,382.75,382.65,USD
1996-09-13,382.6,382.6,382.65,382.6,USD
1996-09-16,383.35,383.35,382.55,383.35,USD
1996-09-17,382.95,382.95,383.35,382.95,USD
1996-09-18,383.35,383.35,383.0,383.35,USD
1996-09-19,382.75,382.75,383.35,382.75,USD
1996-09-20,381.25,381.25,383.0,381.25,USD
1996-09-23,381.55,381.55,380.95,381.55,USD
1996-09-24,382.85,382.85,381.75,382.85,USD
1996-09-25,382.6,382.6,383.0,382.6,USD
1996-09-26,381.35,381.35,382.55,381.35,USD
1996-09-27,380.55,380.55,381.25,380.55,USD
1996-09-30,378.55,378.55,380.4,378.55,USD
1996-10-01,378.75,378.75,378.45,378.75,USD
1996-10-02,379.8,379.8,378.5,379.8,USD
1996-10-03,380.15,380.15,379.9,380.15,USD
1996-10-04,380.5,380.5,380.5,380.5,USD
1996-10-07,380.65,380.65,380.35,380.65,USD
1996-10-08,381.4,381.4,380.65,381.4,USD
1996-10-09,381.35,381.35,381.15,381.35,USD
1996-10-10,382.05,382.05,381.45,382.05,USD
1996-10-11,381.25,381.25,382.25,381.25,USD
1996-10-14,381.75,381.75,381.25,381.75,USD
1996-10-15,381.25,381.25,381.75,381.25,USD
1996-10-16,381.15,381.15,381.3,381.15,USD
1996-10-17,380.6,380.6,381.0,380.6,USD
1996-10-18,380.35,380.35,380.5,380.35,USD
1996-10-21,381.9,381.9,380.25,381.9,USD
1996-10-22,384.0,384.0,381.7,384.0,USD
1996-10-23,383.85,383.85,383.85,383.85,USD
1996-10-24,383.15,383.15,383.8,383.15,USD
1996-10-25,382.85,382.85,383.15,382.85,USD
1996-10-28,383.25,383.25,382.75,383.25,USD
1996-10-29,380.6,380.6,382.85,380.6,USD
1996-10-30,380.5,380.5,380.45,380.5,USD
1996-10-31,377.95,377.95,380.25,377.95,USD
1996-11-01,378.25,378.25,377.95,378.25,USD
1996-11-04,378.7,378.7,378.05,378.7,USD
1996-11-05,378.75,378.75,378.75,378.75,USD
1996-11-06,377.95,377.95,378.75,377.95,USD
1996-11-07,379.1,379.1,377.95,379.1,USD
1996-11-08,379.45,379.45,379.05,379.45,USD
1996-11-11,381.5,381.5,379.55,381.5,USD
1996-11-12,382.8,382.8,381.65,382.8,USD
1996-11-13,383.15,383.15,382.7,383.15,USD
1996-11-14,381.4,381.4,383.05,381.4,USD
1996-11-15,380.3,380.3,381.3,380.3,USD
1996-11-18,379.05,379.05,380.35,379.05,USD
1996-11-19,378.15,378.15,379.15,378.15,USD
1996-11-20,378.35,378.35,378.15,378.35,USD
1996-11-21,376.7,376.7,378.0,376.7,USD
1996-11-22,376.35,376.35,376.85,376.35,USD
1996-11-25,374.5,374.5,376.45,374.5,USD
1996-11-26,375.05,375.05,374.55,375.05,USD
1996-11-27,373.45,373.45,375.25,373.45,USD
1996-11-28,372.5,372.5,373.4,372.5,USD
1996-11-29,371.4,371.4,372.45,371.4,USD
1996-12-02,368.45,368.45,371.25,368.45,USD
1996-12-03,368.65,368.65,368.25,368.65,USD
1996-12-04,370.95,370.95,369.05,370.95,USD
1996-12-05,370.9,370.9,370.95,370.9,USD
1996-12-06,368.95,368.95,370.95,368.95,USD
1996-12-09,368.1,368.1,369.2,368.1,USD
1996-12-10,368.6,368.6,368.2,368.6,USD
1996-12-11,369.05,369.05,368.75,369.05,USD
1996-12-12,369.15,369.15,368.95,369.15,USD
1996-12-13,368.7,368.7,369.6,368.7,USD
1996-12-16,368.1,368.1,368.75,368.1,USD
1996-12-17,368.55,368.55,368.25,368.55,USD
1996-12-18,369.35,369.35,368.7,369.35,USD
1996-12-19,369.05,369.05,369.05,369.05,USD
1996-12-20,368.75,368.75,368.9,368.75,USD
1996-12-23,368.85,368.85,368.75,368.85,USD
1996-12-24,368.85,368.85,369.0,368.85,USD
1996-12-25,368.9,368.9,368.9,368.9,USD
1996-12-26,369.25,369.25,368.7,369.25,USD
1996-12-27,369.45,369.45,369.25,369.45,USD
1996-12-30,369.45,369.45,369.45,369.45,USD
1996-12-31,368.05,368.05,369.45,368.05,USD
1997-01-02,365.4,365.4,367.9,365.4,USD
1997-01-03,361.05,361.05,365.55,361.05,USD
1997-01-06,357.85,357.85,361.75,357.85,USD
1997-01-07,358.85,358.85,358.05,358.85,USD
1997-01-08,355.9,355.9,358.85,355.9,USD
1997-01-09,357.75,357.75,355.8,357.75,USD
1997-01-10,359.05,359.05,357.65,359.05,USD
1997-01-13,358.5,358.5,358.85,358.5,USD
1997-01-14,354.0,354.0,358.65,354.0,USD
1997-01-15,352.5,352.5,354.05,352.5,USD
1997-01-16,354.55,354.55,352.5,354.55,USD
1997-01-17,355.55,355.55,354.55,355.55,USD
1997-01-20,353.55,353.55,355.45,353.55,USD
1997-01-21,352.95,352.95,353.35,352.95,USD
1997-01-22,350.75,350.75,352.95,350.75,USD
1997-01-23,351.95,351.95,350.85,351.95,USD
1997-01-24,352.35,352.35,352.05,352.35,USD
1997-01-27,356.25,356.25,352.75,356.25,USD
1997-01-28,353.25,353.25,356.25,353.25,USD
1997-01-29,351.25,351.25,353.25,351.25,USD
1997-01-30,345.65,345.65,351.1,345.65,USD
1997-01-31,344.35,344.35,345.55,344.35,USD
1997-02-03,346.65,346.65,344.65,346.65,USD
1997-02-04,344.35,344.35,346.65,344.35,USD
1997-02-05,344.35,344.35,344.35,344.35,USD
1997-02-06,343.05,343.05,344.25,343.05,USD
1997-02-07,341.75,341.75,342.65,341.75,USD
1997-02-10,341.4,341.4,342.4,341.4,USD
1997-02-11,339.85,339.85,341.5,339.85,USD
1997-02-12,342.9,342.9,339.65,342.9,USD
1997-02-13,341.0,341.0,342.55,341.0,USD
1997-02-14,344.75,344.75,341.25,344.75,USD
1997-02-17,344.25,344.25,345.1,344.25,USD
1997-02-18,345.85,345.85,343.95,345.85,USD
1997-02-19,345.25,345.25,345.65,345.25,USD
1997-02-20,350.5,350.5,345.05,350.5,USD
1997-02-21,352.25,352.25,350.75,352.25,USD
1997-02-24,353.25,353.25,351.8,353.25,USD
1997-02-25,354.25,354.25,353.45,354.25,USD
1997-02-26,354.25,354.25,354.25,354.25,USD
1997-02-27,359.15,359.15,354.15,359.15,USD
1997-02-28,363.25,363.25,359.25,363.25,USD
1997-03-03,361.9,361.9,363.7,361.9,USD
1997-03-04,358.95,358.95,361.85,358.95,USD
1997-03-05,352.95,352.95,359.05,352.95,USD
1997-03-06,352.15,352.15,352.95,352.15,USD
1997-03-07,348.75,348.75,352.25,348.75,USD
1997-03-10,351.85,351.85,348.85,351.85,USD
1997-03-11,353.55,353.55,351.5,353.55,USD
1997-03-12,352.1,352.1,353.55,352.1,USD
1997-03-13,353.55,353.55,352.2,353.55,USD
1997-03-14,352.25,352.25,354.1,352.25,USD
1997-03-17,347.75,347.75,352.25,347.75,USD
1997-03-18,349.45,349.45,347.5,349.45,USD
1997-03-19,352.0,352.0,349.8,352.0,USD
1997-03-20,351.5,351.5,352.05,351.5,USD
1997-03-21,352.85,352.85,351.5,352.85,USD
1997-03-24,350.0,350.0,352.75,350.0,USD
1997-03-25,347.85,347.85,349.85,347.85,USD
1997-03-26,350.35,350.35,347.7,350.35,USD
1997-03-27,349.45,349.45,350.35,349.45,USD
1997-03-28,349.75,349.75,349.5,349.75,USD
1997-03-31,351.15,351.15,349.75,351.15,USD
1997-04-01,351.95,351.95,351.15,351.95,USD
1997-04-02,349.05,349.05,352.0,349.05,USD
1997-04-03,348.85,348.85,349.25,348.85,USD
1997-04-04,348.75,348.75,348.85,348.75,USD
1997-04-07,348.05,348.05,348.75,348.05,USD
1997-04-08,348.55,348.55,348.15,348.55,USD
1997-04-09,348.05,348.05,348.35,348.05,USD
1997-04-10,348.65,348.65,347.85,348.65,USD
1997-04-11,346.95,346.95,348.65,346.95,USD
1997-04-14,346.25,346.25,346.75,346.25,USD
1997-04-15,342.05,342.05,346.3,342.05,USD
1997-04-16,341.55,341.55,341.9,341.55,USD
1997-04-17,342.55,342.55,341.45,342.55,USD
1997-04-18,341.45,341.45,342.45,341.45,USD
1997-04-21,342.9,342.9,341.45,342.9,USD
1997-04-22,341.3,341.3,342.7,341.3,USD
1997-04-23,341.35,341.35,341.35,341.35,USD
1997-04-24,340.75,340.75,341.35,340.75,USD
1997-04-25,342.15,342.15,340.55,342.15,USD
1997-04-28,339.65,339.65,342.05,339.65,USD
1997-04-29,339.95,339.95,339.75,339.95,USD
1997-04-30,339.35,339.35,339.95,339.35,USD
1997-05-01,340.45,340.45,339.55,340.45,USD
1997-05-02,340.25,340.25,340.35,340.25,USD
1997-05-05,342.85,342.85,340.25,342.85,USD
1997-05-06,340.45,340.45,342.75,340.45,USD
1997-05-07,341.45,341.45,340.35,341.45,USD
1997-05-08,343.75,343.75,341.65,343.75,USD
1997-05-09,348.05,348.05,343.65,348.05,USD
1997-05-12,347.65,347.65,348.35,347.65,USD
1997-05-13,349.5,349.5,347.55,349.5,USD
1997-05-14,347.8,347.8,349.25,347.8,USD
1997-05-15,347.45,347.45,347.35,347.45,USD
1997-05-16,344.05,344.05,347.25,344.05,USD
1997-05-19,341.55,341.55,344.45,341.55,USD
1997-05-20,343.1,343.1,341.0,343.1,USD
1997-05-21,342.95,342.95,343.15,342.95,USD
1997-05-22,342.65,342.65,343.1,342.65,USD
1997-05-23,342.6,342.6,342.75,342.6,USD
1997-05-26,343.0,343.0,342.65,343.0,USD
1997-05-27,344.05,344.05,343.0,344.05,USD
1997-05-28,344.85,344.85,343.95,344.85,USD
1997-05-29,345.75,345.75,344.5,345.75,USD
1997-05-30,344.65,344.65,345.85,344.65,USD
1997-06-02,343.5,343.5,344.7,343.5,USD
1997-06-03,343.25,343.25,343.65,343.25,USD
1997-06-04,341.25,341.25,343.35,341.25,USD
1997-06-05,343.35,343.35,341.45,343.35,USD
1997-06-06,343.45,343.45,343.5,343.45,USD
1997-06-09,344.2,344.2,343.75,344.2,USD
1997-06-10,344.05,344.05,344.15,344.05,USD
1997-06-11,343.55,343.55,344.2,343.55,USD
1997-06-12,341.55,341.55,343.65,341.55,USD
1997-06-13,341.05,341.05,341.65,341.05,USD
1997-06-16,342.65,342.65,341.25,342.65,USD
1997-06-17,341.75,341.75,342.25,341.75,USD
1997-06-18,339.25,339.25,341.75,339.25,USD
1997-06-19,340.35,340.35,339.25,340.35,USD
1997-06-20,337.65,337.65,340.25,337.65,USD
1997-06-23,339.75,339.75,337.35,339.75,USD
1997-06-24,337.75,337.75,340.25,337.75,USD
1997-06-25,337.35,337.35,337.35,337.35,USD
1997-06-26,338.25,338.25,337.35,338.25,USD
1997-06-27,334.65,334.65,338.35,334.65,USD
1997-06-30,333.95,333.95,335.0,333.95,USD
1997-07-01,334.25,334.25,333.95,334.25,USD
1997-07-02,331.35,331.35,334.25,331.35,USD
1997-07-03,325.75,325.75,331.75,325.75,USD
1997-07-04,324.5,324.5,324.75,324.5,USD
1997-07-07,318.0,318.0,323.4,318.0,USD
1997-07-08,319.85,319.85,317.65,319.85,USD
1997-07-09,318.15,318.15,318.75,318.15,USD
1997-07-10,319.85,319.85,318.45,319.85,USD
1997-07-11,321.35,321.35,319.75,321.35,USD
1997-07-14,319.7,319.7,321.45,319.7,USD
1997-07-15,318.05,318.05,319.7,318.05,USD
1997-07-16,318.05,318.05,317.35,318.05,USD
1997-07-17,323.75,323.75,317.85,323.75,USD
1997-07-18,328.95,328.95,323.65,328.95,USD
1997-07-21,325.55,325.55,328.25,325.55,USD
1997-07-22,325.25,325.25,325.55,325.25,USD
1997-07-23,323.1,323.1,324.25,323.1,USD
1997-07-24,323.38,323.38,323.18,323.38,USD
1997-07-25,326.0,326.0,323.25,326.0,USD
1997-07-28,328.62,328.62,325.82,328.62,USD
1997-07-29,325.95,325.95,328.0,325.95,USD
1997-07-30,326.05,326.05,326.1,326.05,USD
1997-07-31,324.55,324.55,326.15,324.55,USD
1997-08-01,324.65,324.65,324.65,324.65,USD
1997-08-04,323.9,323.9,324.8,323.9,USD
1997-08-05,320.75,320.75,323.85,320.75,USD
1997-08-06,318.55,318.55,320.35,318.55,USD
1997-08-07,321.95,321.95,318.6,321.95,USD
1997-08-08,327.15,327.15,321.55,327.15,USD
1997-08-11,328.45,328.45,326.5,328.45,USD
1997-08-12,327.05,327.05,328.35,327.05,USD
1997-08-13,327.15,327.15,327.25,327.15,USD
1997-08-14,324.05,324.05,327.05,324.05,USD
1997-08-15,326.05,326.05,324.1,326.05,USD
1997-08-18,321.35,321.35,326.75,321.35,USD
1997-08-19,323.25,323.25,321.75,323.25,USD
1997-08-20,321.45,321.45,323.0,321.45,USD
1997-08-21,323.88,323.88,321.88,323.88,USD
1997-08-22,326.45,326.45,323.5,326.45,USD
1997-08-25,324.7,324.7,326.25,324.7,USD
1997-08-26,325.9,325.9,324.5,325.9,USD
1997-08-27,325.45,325.45,325.75,325.45,USD
1997-08-28,323.95,323.95,325.65,323.95,USD
1997-08-29,324.15,324.15,324.55,324.15,USD
1997-09-01,324.55,324.55,324.15,324.55,USD
1997-09-02,322.5,322.5,324.45,322.5,USD
1997-09-03,322.0,322.0,322.4,322.0,USD
1997-09-04,321.55,321.55,322.0,321.55,USD
1997-09-05,322.55,322.55,321.45,322.55,USD
1997-09-08,321.95,321.95,322.5,321.95,USD
1997-09-09,321.5,321.5,321.75,321.5,USD
1997-09-10,321.75,321.75,321.25,321.75,USD
1997-09-11,324.25,324.25,321.65,324.25,USD
1997-09-12,324.15,324.15,324.1,324.15,USD
1997-09-15,323.05,323.05,323.6,323.05,USD
1997-09-16,320.75,320.75,322.85,320.75,USD
1997-09-17,320.25,320.25,320.75,320.25,USD
1997-09-18,320.65,320.65,320.45,320.65,USD
1997-09-19,320.85,320.85,320.75,320.85,USD
1997-09-22,321.25,321.25,320.85,321.25,USD
1997-09-23,321.95,321.95,321.15,321.95,USD
1997-09-24,323.1,323.1,321.65,323.1,USD
1997-09-25,327.15,327.15,323.25,327.15,USD
1997-09-26,326.75,326.75,326.65,326.75,USD
1997-09-29,328.25,328.25,326.15,328.25,USD
1997-09-30,334.45,334.45,328.0,334.45,USD
1997-10-01,333.75,333.75,333.65,333.75,USD
1997-10-02,331.45,331.45,333.65,331.45,USD
1997-10-03,334.85,334.85,331.35,334.85,USD
1997-10-06,332.55,332.55,334.55,332.55,USD
1997-10-07,331.45,331.45,332.3,331.45,USD
1997-10-08,333.25,333.25,331.25,333.25,USD
1997-10-09,327.75,327.75,333.55,327.75,USD
1997-10-10,329.65,329.65,327.45,329.65,USD
1997-10-13,328.45,328.45,329.95,328.45,USD
1997-10-14,327.95,327.95,328.75,327.95,USD
1997-10-15,326.95,326.95,327.95,326.95,USD
1997-10-16,325.85,325.85,326.85,325.85,USD
1997-10-17,325.25,325.25,326.1,325.25,USD
1997-10-20,323.65,323.65,325.25,323.65,USD
1997-10-21,322.7,322.7,323.5,322.7,USD
1997-10-22,322.45,322.45,322.75,322.45,USD
1997-10-23,323.65,323.65,322.6,323.65,USD
1997-10-24,309.0,309.0,323.5,309.0,USD
1997-10-27,311.85,311.85,309.25,311.85,USD
1997-10-28,315.75,315.75,311.25,315.75,USD
1997-10-29,313.85,313.85,316.25,313.85,USD
1997-10-30,316.45,316.45,313.35,316.45,USD
1997-10-31,311.45,311.45,316.25,311.45,USD
1997-11-03,313.45,313.45,311.75,313.45,USD
1997-11-04,313.85,313.85,313.7,313.85,USD
1997-11-05,313.55,313.55,313.95,313.55,USD
1997-11-06,312.45,312.45,313.45,312.45,USD
1997-11-07,310.25,310.25,312.5,310.25,USD
1997-11-10,310.15,310.15,309.75,310.15,USD
1997-11-11,309.75,309.75,310.15,309.75,USD
1997-11-12,307.45,307.45,309.75,307.45,USD
1997-11-13,307.85,307.85,307.45,307.85,USD
1997-11-14,303.35,303.35,308.15,303.35,USD
1997-11-17,303.85,303.85,303.25,303.85,USD
1997-11-18,306.75,306.75,303.85,306.75,USD
1997-11-19,304.05,304.05,306.15,304.05,USD
1997-11-20,302.85,302.85,304.25,302.85,USD
1997-11-21,304.95,304.95,303.25,304.95,USD
1997-11-24,302.95,302.95,304.85,302.95,USD
1997-11-25,300.35,300.35,302.85,300.35,USD
1997-11-26,296.75,296.75,299.8,296.75,USD
1997-11-27,296.0,296.0,296.8,296.0,USD
1997-11-28,297.0,297.0,295.95,297.0,USD
1997-12-01,293.85,293.85,297.25,293.85,USD
1997-12-02,293.85,293.85,293.65,293.85,USD
1997-12-03,292.35,292.35,293.5,292.35,USD
1997-12-04,286.25,286.25,292.15,286.25,USD
1997-12-05,288.25,288.25,286.25,288.25,USD
1997-12-08,287.85,287.85,288.15,287.85,USD
1997-12-09,282.75,282.75,287.55,282.75,USD
1997-12-10,286.65,286.65,283.15,286.65,USD
1997-12-11,284.05,284.05,286.75,284.05,USD
1997-12-12,282.85,282.85,283.95,282.85,USD
1997-12-15,284.35,284.35,282.55,284.35,USD
1997-12-16,283.55,283.55,284.05,283.55,USD
1997-12-17,289.15,289.15,284.05,289.15,USD
1997-12-18,287.35,287.35,288.15,287.35,USD
1997-12-19,289.05,289.05,287.05,289.05,USD
1997-12-22,291.05,291.05,289.25,291.05,USD
1997-12-23,294.05,294.05,291.55,294.05,USD
1997-12-24,296.45,296.45,294.05,296.45,USD
1997-12-25,296.75,296.75,296.5,296.75,USD
1997-12-26,294.85,294.85,296.25,294.85,USD
1997-12-29,291.05,291.05,295.25,291.05,USD
1997-12-30,290.55,290.55,291.25,290.55,USD
1997-12-31,289.05,289.05,290.45,289.05,USD
1998-01-02,288.25,288.25,288.85,288.25,USD
1998-01-05,281.85,281.85,287.65,281.85,USD
1998-01-06,281.45,281.45,281.85,281.45,USD
1998-01-07,283.85,283.85,280.75,283.85,USD
1998-01-08,280.95,280.95,283.25,280.95,USD
1998-01-09,278.65,278.65,281.05,278.65,USD
1998-01-12,278.15,278.15,278.35,278.15,USD
1998-01-13,282.75,282.75,277.8,282.75,USD
1998-01-14,281.95,281.95,283.15,281.95,USD
1998-01-15,285.55,285.55,281.45,285.55,USD
1998-01-16,290.15,290.15,286.25,290.15,USD
1998-01-19,287.55,287.55,290.55,287.55,USD
1998-01-20,290.45,290.45,287.55,290.45,USD
1998-01-21,292.55,292.55,291.35,292.55,USD
1998-01-22,290.45,290.45,293.0,290.45,USD
1998-01-23,299.62,299.62,290.88,299.62,USD
1998-01-26,297.05,297.05,298.75,297.05,USD
1998-01-27,300.75,300.75,297.5,300.75,USD
1998-01-28,305.0,305.0,300.6,305.0,USD
1998-01-29,302.85,302.85,305.5,302.85,USD
1998-01-30,302.45,302.45,302.25,302.45,USD
1998-02-02,302.95,302.95,302.85,302.95,USD
1998-02-03,295.35,295.35,303.0,295.35,USD
1998-02-04,299.35,299.35,295.45,299.35,USD
1998-02-05,298.65,298.65,299.1,298.65,USD
1998-02-06,298.15,298.15,298.75,298.15,USD
1998-02-09,299.75,299.75,298.05,299.75,USD
1998-02-10,300.45,300.45,299.8,300.45,USD
1998-02-11,300.05,300.05,300.55,300.05,USD
1998-02-12,298.75,298.75,300.45,298.75,USD
1998-02-13,299.85,299.85,298.6,299.85,USD
1998-02-16,298.25,298.25,299.55,298.25,USD
1998-02-17,298.0,298.0,298.45,298.0,USD
1998-02-18,297.55,297.55,297.45,297.55,USD
1998-02-19,298.95,298.95,297.85,298.95,USD
1998-02-20,297.25,297.25,298.85,297.25,USD
1998-02-23,293.45,293.45,296.75,293.45,USD
1998-02-24,291.45,291.45,293.45,291.45,USD
1998-02-25,292.05,292.05,291.85,292.05,USD
1998-02-26,294.65,294.65,291.85,294.65,USD
1998-02-27,299.15,299.15,294.6,299.15,USD
1998-03-02,299.7,299.7,299.4,299.7,USD
1998-03-03,297.85,297.85,299.5,297.85,USD
1998-03-04,296.05,296.05,297.55,296.05,USD
1998-03-05,293.45,293.45,296.0,293.45,USD
1998-03-06,294.45,294.45,293.5,294.45,USD
1998-03-09,294.45,294.45,294.15,294.45,USD
1998-03-10,296.0,296.0,294.3,296.0,USD
1998-03-11,294.6,294.6,295.75,294.6,USD
1998-03-12,294.55,294.55,294.6,294.55,USD
1998-03-13,295.35,295.35,294.45,295.35,USD
1998-03-16,294.55,294.55,295.5,294.55,USD
1998-03-17,291.95,291.95,294.45,291.95,USD
1998-03-18,291.15,291.15,292.05,291.15,USD
1998-03-19,291.55,291.55,291.45,291.55,USD
1998-03-20,291.75,291.75,291.3,291.75,USD
1998-03-23,298.95,298.95,291.75,298.95,USD
1998-03-24,299.65,299.65,298.35,299.65,USD
1998-03-25,299.05,299.05,299.25,299.05,USD
1998-03-26,301.55,301.55,299.35,301.55,USD
1998-03-27,302.85,302.85,301.1,302.85,USD
1998-03-30,301.65,301.65,302.75,301.65,USD
1998-03-31,300.95,300.95,301.4,300.95,USD
1998-04-01,299.75,299.75,300.95,299.75,USD
1998-04-02,302.25,302.25,299.75,302.25,USD
1998-04-03,308.25,308.25,302.1,308.25,USD
1998-04-06,309.05,309.05,308.05,309.05,USD
1998-04-07,309.75,309.75,309.35,309.75,USD
1998-04-08,309.35,309.35,310.05,309.35,USD
1998-04-09,308.45,308.45,309.3,308.45,USD
1998-04-10,310.75,310.75,308.5,310.75,USD
1998-04-13,310.95,310.95,310.5,310.95,USD
1998-04-14,308.25,308.25,310.85,308.25,USD
1998-04-15,307.25,307.25,308.35,307.25,USD
1998-04-16,308.15,308.15,306.95,308.15,USD
1998-04-17,307.75,307.75,308.15,307.75,USD
1998-04-20,307.95,307.95,306.95,307.95,USD
1998-04-21,310.75,310.75,307.85,310.75,USD
1998-04-22,313.25,313.25,310.65,313.25,USD
1998-04-23,314.05,314.05,312.85,314.05,USD
1998-04-24,312.65,312.65,314.1,312.65,USD
1998-04-27,309.65,309.65,312.45,309.65,USD
1998-04-28,307.95,307.95,309.85,307.95,USD
1998-04-29,310.25,310.25,308.05,310.25,USD
1998-04-30,306.65,306.65,310.15,306.65,USD
1998-05-01,302.25,302.25,306.85,302.25,USD
1998-05-04,304.35,304.35,302.75,304.35,USD
1998-05-05,303.35,303.35,303.75,303.35,USD
1998-05-06,300.75,300.75,303.25,300.75,USD
1998-05-07,298.55,298.55,300.6,298.55,USD
1998-05-08,299.85,299.85,298.6,299.85,USD
1998-05-11,300.35,300.35,299.65,300.35,USD
1998-05-12,297.9,297.9,300.2,297.9,USD
1998-05-13,298.45,298.45,298.0,298.45,USD
1998-05-14,299.15,299.15,298.55,299.15,USD
1998-05-15,301.25,301.25,298.9,301.25,USD
1998-05-18,299.55,299.55,301.0,299.55,USD
1998-05-19,298.65,298.65,299.25,298.65,USD
1998-05-20,299.65,299.65,298.55,299.65,USD
1998-05-21,301.15,301.15,299.45,301.15,USD
1998-05-22,299.85,299.85,301.75,299.85,USD
1998-05-25,299.75,299.75,299.6,299.75,USD
1998-05-26,295.55,295.55,299.55,295.55,USD
1998-05-27,293.85,293.85,295.1,293.85,USD
1998-05-28,293.1,293.1,294.0,293.1,USD
1998-05-29,292.95,292.95,293.0,292.95,USD
1998-06-01,288.45,288.45,293.1,288.45,USD
1998-06-02,291.4,291.4,288.2,291.4,USD
1998-06-03,293.15,293.15,291.35,293.15,USD
1998-06-04,293.7,293.7,292.95,293.7,USD
1998-06-05,291.65,291.65,293.5,291.65,USD
1998-06-08,296.25,296.25,291.7,296.25,USD
1998-06-09,293.65,293.65,295.35,293.65,USD
